vid_ID,frame_num,task_var,event,huj_0,huj_1,huj_2
9XG1AtbVPt4,63,b,wedding,34,0,73
8uZD12Hi0h0,2912,b,wedding,100,99,100
7d8gP_PZMjc,224,b,wedding,42,12,49
AxlDl0L8zt8,1785,b,wedding,9,26,6
9UdFlj9077A,5420,b,wedding,100,99,100
H0IGc2sVXDg,0,b,wedding,6,0,3
GXZK7aGNpUw,2862,b,wedding,7,42,40
aOOJepvncBE,11286,b,wedding,100,100,99
dcINl0zJ_YU,0,b,wedding,7,5,4
2q0s_YRLAps,26829,b,wedding,8,13,13
6VC9ci9TnHE,3115,b,birthday party,49,39,43
Eh_cnVCU7nw,1120,b,birthday party,12,0,5
cNoOzS2HZ5k,11800,b,birthday party,8,0,6
a4XhrObLzkM,12985,b,birthday party,6,18,19
9tGS3c1Ja6o,1134,b,birthday party,6,0,5
fxzxifJEE_8,385,b,birthday party,100,78,95
759-RoOmxeo,914,b,birthday party,0,0,4
b9fnQSJOXDA,4991,b,birthday party,100,91,100
cNoOzS2HZ5k,38940,b,birthday party,0,0,5
ERna-mPqw8M,64,b,birthday party,8,47,4
gdcWcsQ_l_U,4950,b,birthday party,2,25,10
7NSDVV0g-Eo,165,b,birthday party,13,0,10
6fdzHKRMn6Q,1680,b,wedding,0,37,2
aFJ7U95QQx4,4686,b,wedding,100,83,88
FtnGrI4k2v4,154,b,wedding,1,0,3
9tGS3c1Ja6o,162,b,wedding,6,1,66
_rIeDARnet0,448,b,wedding,100,99,97
5zpgg8lQchg,1700,b,wedding,52,15,6
ECJxSZXBBk8,1032,b,medical procedure (other than COVID test),4,52,3
Ns4Ml5sPGSo,3576,b,medical procedure (other than COVID test),27,0,86
HkWGjt1p9-0,732,b,medical procedure (other than COVID test),79,5,5
_SnhR6gkBpQ,1629,b,medical procedure (other than COVID test),76,68,98
ndMrEMyRgQM,840,b,medical procedure (other than COVID test),6,0,4
e8UEl4J418M,0,b,medical procedure (other than COVID test),63,89,97
tS3U1j-YFLw,1363,b,parade,37,100,63
banner10,18,b,parade,7,4,65
x9l_yFj3F6U,1771,b,parade,84,100,92
banner45,1870,b,parade,7,28,50
MFE_P_eVKZI,994,b,parade,75,100,85
banner37,26792,b,parade,8,0,84
4gRjBTFH4mM,630,b,medical procedure (other than COVID test),6,100,96
IV4fpTCAUUM,1647,b,medical procedure (other than COVID test),55,53,59
cIhak7--M8Q,3900,b,medical procedure (other than COVID test),61,72,57
14mRmD8zHOk,784,b,medical procedure (other than COVID test),5,7,6
olqe6KS5FmM,3600,b,medical procedure (other than COVID test),3,51,4
tD_2bLASas8,1751,b,medical procedure (other than COVID test),7,48,4
PAfdeTlwa7s,2990,b,COVID test,12,49,10
"""-BCDM4i3Cho""",2244,b,COVID test,6,0,0
NYDqFK_W9E8,1848,b,COVID test,13,59,3
vl4qPtARm2E,1806,b,COVID test,6,48,3
CtZpSbLwLUM,2750,b,COVID test,8,11,25
wI5APoy7LWU,2496,b,COVID test,14,7,0
wjgtyMM2MYs,900,b,protest,37,12,20
banner12,737,b,protest,88,100,100
banner37,16548,b,protest,94,100,100
NUoY6aBmKNY,2332,b,protest,5,0,3
zMqfwJmtRKs,3993,b,protest,45,5,43
banner15,238,b,protest,95,0,90
DwxxLHvp1ho,6336,b,birthday party,7,6,0
adpTLWCfu9k,8296,b,birthday party,7,1,10
46aBbmgwhi8,805,b,birthday party,93,73,65
31U5E5xbm9Y,10659,b,birthday party,5,0,0
fgLxUND-dvQ,917,b,birthday party,87,100,100
2g4gLqksTcA,4976,b,birthday party,5,0,0
dITPg8jZegc,0,b,COVID test,4,55,8
Kk3TM-AtRcM,672,b,COVID test,15,50,29
eFTcf7SovK4,675,b,COVID test,6,100,7
wI5APoy7LWU,384,b,COVID test,7,83,8
DWyUaFsyd-g,336,b,COVID test,8,31,11
tB3ScSis4ZI,749,b,COVID test,11,29,58
CtZpSbLwLUM,2500,b,medical procedure (other than COVID test),59,100,71
_E4w1_WoqEc,2072,b,medical procedure (other than COVID test),90,72,68
AAFG_UAyTt0,1313,b,medical procedure (other than COVID test),6,1,25
9WayjX6vCdk,2848,b,medical procedure (other than COVID test),40,51,21
f6HtqolhKqo,3105,b,medical procedure (other than COVID test),100,100,94
M59JDLlmFWY,1536,b,medical procedure (other than COVID test),7,3,4
NOGQ3tzoXE8,3366,b,parade,2,13,11
WQr71I7FIWc,630,b,parade,100,93,98
banner45,0,b,parade,1,9,5
yETzf3GqEbs,2472,b,parade,80,12,76
banner58,640,b,parade,0,14,6
banner65,952,b,parade,0,12,5
ERna-mPqw8M,208,b,wedding,10,53,69
FtnGrI4k2v4,311,b,wedding,45,0,14
dWZ9Iv7tPKk,0,b,wedding,4,1,5
0n3gVXmbG-I,19815,b,wedding,100,100,100
4z4FuYhnakQ,1824,b,wedding,6,0,21
dcINl0zJ_YU,7076,b,wedding,98,100,100
banner25,714,b,parade,5,47,0
ygOY3PDSpfM,720,b,parade,86,56,50
banner38,2070,b,parade,4,5,54
uf6jIXtHQ8c,1428,b,parade,3,43,0
UM4oYR0bNNU,0,b,parade,6,49,10
banner31,2067,b,parade,3,0,37
2DFAQAGZEAs,3696,b,birthday party,51,16,12
GPRS1QbPtj4,1386,b,birthday party,0,0,0
ERna-mPqw8M,112,b,birthday party,52,46,12
aJOeRUlrmoQ,5735,b,birthday party,1,16,2
HGEDhnHIBio,3302,b,birthday party,52,14,4
16IndzFp8HQ,31042,b,birthday party,98,78,56
eYWFkMZhvEo,2573,b,protest,4,0,4
banner11,0,b,protest,7,0,2
banner18,2124,b,protest,77,100,47
MFE_P_eVKZI,852,b,protest,5,0,5
banner43,190,b,protest,78,100,56
bM6Dy1O13GU,876,b,protest,66,100,80
PeQhZpfuEx0,636,b,medical procedure (other than COVID test),47,27,63
7oQKaOzzXyc,544,b,medical procedure (other than COVID test),34,38,10
Iu5Zn5dF50M,2618,b,medical procedure (other than COVID test),8,5,7
bUsRnkh7yk4,0,b,medical procedure (other than COVID test),7,1,13
79zs_gX2y5Q,2856,b,medical procedure (other than COVID test),5,0,53
utcuUvRYxfI,2266,b,medical procedure (other than COVID test),5,2,3
dITPg8jZegc,1980,b,medical procedure (other than COVID test),62,93,77
co8sDzBuUqI,1738,b,medical procedure (other than COVID test),10,0,12
CbX_cJxEsG8,600,b,medical procedure (other than COVID test),72,35,28
FxAD8xt0WiM,4392,b,medical procedure (other than COVID test),4,1,17
M59JDLlmFWY,1248,b,medical procedure (other than COVID test),4,2,12
e8UEl4J418M,994,b,medical procedure (other than COVID test),77,100,89
yFHY9bLtDaQ,3672,b,parade,4,2,4
NOGQ3tzoXE8,2475,b,parade,6,1,4
lumus1QxrPY,1925,b,parade,57,100,99
banner66,72,b,parade,6,0,6
banner67,1036,b,parade,5,3,28
banner33,7112,b,parade,4,0,6
banner09,984,b,parade,11,0,32
WQr71I7FIWc,350,b,parade,59,100,55
banner33,5080,b,parade,5,0,10
6JIdatdtxC4,539,b,parade,16,2,45
AAtnZ6mv38k,710,b,parade,10,8,3
banner21,3150,b,parade,43,76,58
banner28,3016,b,protest,93,100,100
LyPzt5BhIEU,3366,b,protest,94,53,50
s7wWKYGtO6U,224,b,protest,6,0,0
banner22,992,b,protest,82,100,100
QELVDv9vhIE,1449,b,protest,4,0,0
banner11,602,b,protest,88,100,100
31U5E5xbm9Y,17391,b,wedding,100,100,100
aZFwRcv5--8,50820,b,wedding,97,100,100
ATAYjBsD7_8,1001,b,wedding,100,100,100
a4XhrObLzkM,1855,b,wedding,9,5,5
16IndzFp8HQ,22825,b,wedding,4,1,9
46aBbmgwhi8,0,b,wedding,11,17,4
oh0gHw8JCRk,3328,b,COVID test,6,54,1
HLIcL6FZ_8M,89,b,COVID test,4,0,0
eVBD7TQLS-E,2520,b,COVID test,4,0,0
dITPg8jZegc,4140,b,COVID test,5,51,2
_E4w1_WoqEc,1332,b,COVID test,4,0,0
BoHNtTQGnsU,1944,b,COVID test,4,100,50
kU3Euj7-xVM,2232,b,COVID test,3,50,3
cIuGwaBFX8I,172,b,COVID test,5,0,0
5j33uNevAKw,318,b,COVID test,100,8,100
CbX_cJxEsG8,400,b,COVID test,12,2,1
AAFG_UAyTt0,2727,b,COVID test,92,93,0
N83_Oe-yJU8,0,b,COVID test,4,2,1
2pp33MkzdFI,2350,b,protest,7,0,84
banner01,3276,b,protest,68,100,50
banner63,4833,b,protest,8,100,98
Mwq_a5R-iLY,106,b,protest,4,0,2
ZKmoKvXeyBc,910,b,protest,4,1,20
banner32,9453,b,protest,63,1,61
banner22,864,b,parade,4,0,6
banner55,702,b,parade,6,0,3
XwGJJR07cp4,762,b,parade,100,100,91
i9Y6mLjjT-4,2449,b,parade,100,100,96
banner26,969,b,parade,5,0,6
pOCLZsJLu00,1974,b,parade,100,100,100
3rVj5ziqKUg,0,b,medical procedure (other than COVID test),1,4,2
o9IYeMJG6rc,0,b,medical procedure (other than COVID test),51,5,36
kZhSPnnXyPo,1744,b,medical procedure (other than COVID test),6,4,41
FxAD8xt0WiM,1464,b,medical procedure (other than COVID test),100,80,98
D12TDsfCzb4,2985,b,medical procedure (other than COVID test),100,77,94
yxiLs_lXrV4,0,b,medical procedure (other than COVID test),48,4,80
2pp33MkzdFI,2162,b,parade,8,2,4
banner28,1392,b,parade,4,0,5
pLaAp_O1eFo,204,b,parade,5,100,67
YWcPcm7tgIw,1150,b,parade,61,100,100
banner14,1472,b,parade,5,0,7
banner48,390,b,parade,100,100,97
Bp8t824h5NE,32912,b,wedding,100,100,99
eqhAaAOrw6I,903,b,wedding,12,0,1
gdcWcsQ_l_U,750,b,wedding,41,14,25
aFJ7U95QQx4,284,b,wedding,11,67,56
DoS4Y-KGezU,15980,b,wedding,18,50,2
gpvZPb_lUNU,2414,b,wedding,100,100,100
ChnkhihFLrI,3729,b,medical procedure (other than COVID test),6,38,4
ndMrEMyRgQM,756,b,medical procedure (other than COVID test),56,1,1
ddzVJ4T1qhs,1305,b,medical procedure (other than COVID test),77,95,56
AAFG_UAyTt0,2020,b,medical procedure (other than COVID test),3,1,7
yxiLs_lXrV4,6525,b,medical procedure (other than COVID test),7,53,25
PeQhZpfuEx0,2438,b,medical procedure (other than COVID test),41,52,73
aMk0WhTsBIE,512,b,wedding,99,100,60
DeQc9JcUhMA,3888,b,wedding,35,36,30
2q0s_YRLAps,13008,b,wedding,49,53,30
GPRS1QbPtj4,1092,b,wedding,100,100,100
gdcWcsQ_l_U,1200,b,wedding,31,30,3
g2w7Yu4hMYE,1440,b,wedding,98,96,75
7oQKaOzzXyc,1836,b,COVID test,62,69,50
M59JDLlmFWY,96,b,COVID test,84,100,5
uAotk8E_0tM,2580,b,COVID test,11,0,5
6P7zkVLbxWc,1334,b,COVID test,11,2,5
oh0gHw8JCRk,208,b,COVID test,11,7,5
eVBD7TQLS-E,4200,b,COVID test,6,23,30
uAotk8E_0tM,2150,b,COVID test,5,4,2
Ed_AMtyvreU,0,b,COVID test,8,3,4
o9IYeMJG6rc,1860,b,COVID test,7,0,3
DWyUaFsyd-g,120,b,COVID test,7,0,4
Ns4Ml5sPGSo,0,b,COVID test,5,0,1
aoz22H-Kii8,460,b,COVID test,52,100,87
dITPg8jZegc,4320,b,medical procedure (other than COVID test),51,23,57
"""-BCDM4i3Cho""",1188,b,medical procedure (other than COVID test),100,74,3
BoHNtTQGnsU,648,b,medical procedure (other than COVID test),51,38,4
HJsKFGUE-Ak,2205,b,medical procedure (other than COVID test),5,4,3
N83_Oe-yJU8,2640,b,medical procedure (other than COVID test),100,80,99
5j33uNevAKw,2862,b,medical procedure (other than COVID test),0,4,4
Dz5ZVxWit3w,2697,b,COVID test,85,24,21
nGbf84wW3-M,292,b,COVID test,100,73,5
HLIcL6FZ_8M,623,b,COVID test,4,13,21
dOkNrT6qqSU,1188,b,COVID test,100,67,29
Sc3GnZFDstw,420,b,COVID test,9,10,4
Fj5R_U2TaPk,2774,b,COVID test,100,12,42
GPRS1QbPtj4,168,b,birthday party,2,1,0
7d8gP_PZMjc,176,b,birthday party,8,42,5
_UkzUg-UIHQ,19,b,birthday party,77,74,56
COiFSitg930,11362,b,birthday party,3,8,0
Ayq48hGW07M,170,b,birthday party,4,0,0
3l0XYe5kjs4,17661,b,birthday party,3,3,12
fmPTpwdHqa4,1608,b,medical procedure (other than COVID test),71,92,57
gtYImU6ELks,1770,b,medical procedure (other than COVID test),99,0,21
f6HtqolhKqo,1620,b,medical procedure (other than COVID test),14,100,87
9tsujxIvqw4,345,b,medical procedure (other than COVID test),100,0,16
NYDqFK_W9E8,2436,b,medical procedure (other than COVID test),26,10,3
ddzVJ4T1qhs,4495,b,medical procedure (other than COVID test),22,2,4
HgxExb4Ig5A,2047,b,birthday party,7,1,3
aOOJepvncBE,1782,b,birthday party,5,1,5
7wgDnx9iQfY,3045,b,birthday party,75,93,65
2g4gLqksTcA,8086,b,birthday party,9,0,3
DoS4Y-KGezU,4230,b,birthday party,53,96,5
DwxxLHvp1ho,5952,b,birthday party,7,50,12
banner19,1456,b,parade,1,30,10
banner63,1253,b,parade,0,47,4
banner02,3135,b,parade,0,65,29
6JIdatdtxC4,1848,b,parade,14,29,40
EpjD9mgeEfA,166,b,parade,100,39,98
eYWFkMZhvEo,2822,b,parade,85,43,4
banner50,784,b,protest,76,100,85
MFE_P_eVKZI,142,b,protest,5,0,4
ZKmoKvXeyBc,2210,b,protest,5,0,39
Mvz1Eva2TPU,1072,b,protest,3,0,6
banner57,492,b,protest,88,100,98
banner22,544,b,protest,80,100,100
banner39,1071,b,protest,90,100,88
banner40,2951,b,protest,89,95,89
banner33,7620,b,protest,62,30,45
s7wWKYGtO6U,3360,b,protest,5,14,10
RjyFJj1K9gU,1920,b,protest,4,0,5
R9-GPHlze48,1680,b,protest,4,0,6
M59JDLlmFWY,960,b,medical procedure (other than COVID test),4,1,12
Kk3TM-AtRcM,1764,b,medical procedure (other than COVID test),4,51,3
xhXThd33-cM,705,b,medical procedure (other than COVID test),6,42,3
0mzkqSEk-tw,2794,b,medical procedure (other than COVID test),44,50,21
"""-BCDM4i3Cho""",2112,b,medical procedure (other than COVID test),84,100,18
_n5aQixPJkg,1872,b,medical procedure (other than COVID test),45,93,70
4z4FuYhnakQ,1596,b,birthday party,7,2,2
gl_ulT-BbLw,12025,b,birthday party,54,26,10
cNoOzS2HZ5k,2360,b,birthday party,5,11,6
gdcWcsQ_l_U,2700,b,birthday party,7,5,3
8uZD12Hi0h0,2800,b,birthday party,7,0,3
"""-El_iQ0i5Og""",3936,b,birthday party,9,0,11
kU3Euj7-xVM,3255,b,COVID test,5,1,8
9tsujxIvqw4,690,b,COVID test,7,17,4
gtYImU6ELks,3186,b,COVID test,37,64,74
9WayjX6vCdk,3026,b,COVID test,6,1,5
f6HtqolhKqo,0,b,COVID test,5,1,3
0mzkqSEk-tw,762,b,COVID test,3,63,95
RjyFJj1K9gU,400,b,parade,3,1,2
wjgtyMM2MYs,1275,b,parade,10,1,3
QELVDv9vhIE,2139,b,parade,100,100,100
banner08,874,b,parade,41,87,7
banner48,273,b,parade,100,100,100
banner53,3375,b,parade,41,0,10
aOOJepvncBE,0,b,wedding,4,0,3
gl_ulT-BbLw,30525,b,wedding,5,0,0
HpLQCPkGLhs,2223,b,wedding,5,16,8
D9EjcfgEaNo,8164,b,wedding,9,17,40
2g4gLqksTcA,9952,b,wedding,100,100,88
dcINl0zJ_YU,7808,b,wedding,100,100,91
14mRmD8zHOk,2231,b,medical procedure (other than COVID test),8,62,7
PAfdeTlwa7s,1840,b,medical procedure (other than COVID test),79,12,11
4gRjBTFH4mM,455,b,medical procedure (other than COVID test),0,2,2
RvGDhjkZ_Gg,212,b,medical procedure (other than COVID test),2,0,3
6x4ZgoAwyQo,780,b,medical procedure (other than COVID test),0,100,98
IV4fpTCAUUM,976,b,medical procedure (other than COVID test),0,0,2
banner44,1089,b,parade,9,0,2
bM6Dy1O13GU,2555,b,parade,2,0,3
t9uDYv8y93g,1947,b,parade,5,0,3
uf6jIXtHQ8c,2244,b,parade,100,100,100
banner64,2295,b,parade,8,0,4
banner48,624,b,parade,56,0,53
9tsujxIvqw4,2139,b,COVID test,20,0,4
U4c8adLgEd0,1155,b,COVID test,45,1,70
4gRjBTFH4mM,175,b,COVID test,52,0,3
co8sDzBuUqI,4266,b,COVID test,0,0,3
e8UEl4J418M,1278,b,COVID test,1,0,3
RvGDhjkZ_Gg,1378,b,COVID test,47,0,3
D12TDsfCzb4,4975,b,COVID test,51,2,40
bGElL___Dz0,352,b,COVID test,50,0,3
CbX_cJxEsG8,800,b,COVID test,15,0,10
9tsujxIvqw4,207,b,COVID test,62,20,20
U4c8adLgEd0,630,b,COVID test,88,0,25
dOkNrT6qqSU,815,b,COVID test,0,3,10
rIcQ4Knm0Ks,440,b,protest,6,0,4
banner23,4554,b,protest,59,100,61
banner15,3332,b,protest,94,100,90
banner29,8260,b,protest,57,69,30
6rQAzqQO83E,180,b,protest,71,68,51
pfHGzc3-9B0,2160,b,protest,75,100,78
banner39,1224,b,protest,93,100,94
XwGJJR07cp4,4318,b,protest,4,0,3
eYWFkMZhvEo,166,b,protest,47,81,10
banner43,494,b,protest,86,100,91
QELVDv9vhIE,69,b,protest,5,0,12
banner08,1330,b,protest,4,1,11
banner34,3584,b,parade,6,0,23
AAtnZ6mv38k,1420,b,parade,6,2,4
banner26,663,b,parade,4,0,10
banner28,3944,b,parade,7,2,4
bM6Dy1O13GU,73,b,parade,5,5,3
ujwTA68t3qI,1674,b,parade,5,1,3
ujwTA68t3qI,2232,b,protest,5,11,5
tS3U1j-YFLw,1504,b,protest,54,41,65
banner49,2394,b,protest,79,100,56
W8dq1uH9V5o,295,b,protest,56,72,84
banner46,5024,b,protest,51,100,100
banner12,871,b,protest,81,100,99
WYF7OP9wBiU,2904,b,parade,45,53,85
banner14,2048,b,parade,35,0,31
s10ko_TdA_8,2835,b,parade,100,100,96
banner66,378,b,parade,19,1,50
yETzf3GqEbs,412,b,parade,26,26,71
banner35,1848,b,parade,29,0,4
WYF7OP9wBiU,2420,b,parade,33,74,81
NUoY6aBmKNY,424,b,parade,88,100,63
banner27,3108,b,parade,17,1,3
EpjD9mgeEfA,2490,b,parade,13,0,78
banner54,1518,b,parade,16,0,19
banner66,216,b,parade,12,0,34
Bp8t824h5NE,22264,b,wedding,100,100,98
adpTLWCfu9k,4880,b,wedding,100,100,99
DoS4Y-KGezU,5640,b,wedding,13,0,4
_UkzUg-UIHQ,114,b,wedding,25,52,48
9XG1AtbVPt4,99,b,wedding,26,1,3
aZFwRcv5--8,40656,b,wedding,99,100,99
wI5APoy7LWU,1920,b,medical procedure (other than COVID test),6,29,0
ckwUrjccl1U,5088,b,medical procedure (other than COVID test),8,32,35
eFTcf7SovK4,1050,b,medical procedure (other than COVID test),75,100,100
Ns4Ml5sPGSo,298,b,medical procedure (other than COVID test),5,4,0
f_uM1i53Y-s,1620,b,medical procedure (other than COVID test),84,96,100
nZ5ARMIiQ4A,1683,b,medical procedure (other than COVID test),62,8,0
gfDWSjftuA0,5175,b,birthday party,13,0,3
adpTLWCfu9k,3904,b,birthday party,3,0,3
eYGGZV-JqvI,3074,b,birthday party,11,0,3
gNlCq00gItY,1092,b,birthday party,6,37,3
_amwPjAcoC8,12630,b,birthday party,6,57,19
COiFSitg930,8303,b,birthday party,7,0,5
gl_ulT-BbLw,19425,b,birthday party,79,99,100
eMlspUkrUp4,82,b,birthday party,100,100,100
GXZK7aGNpUw,318,b,birthday party,81,32,26
Gyt7uyHxJfo,0,b,birthday party,5,8,15
4nAse9fEOww,31401,b,birthday party,4,0,0
cNoOzS2HZ5k,23600,b,birthday party,8,10,0
0mzkqSEk-tw,1270,b,COVID test,5,0,0
Dz5ZVxWit3w,3348,b,COVID test,9,84,14
79zs_gX2y5Q,7854,b,COVID test,89,0,39
DEiapWRTPIU,606,b,COVID test,100,100,76
NYDqFK_W9E8,1176,b,COVID test,97,100,69
U1mlCwQkNsE,3808,b,COVID test,2,7,3
FexAG0oxtDw,595,b,birthday party,100,100,100
HpLQCPkGLhs,1872,b,birthday party,66,10,30
aZFwRcv5--8,46464,b,birthday party,4,0,0
9VP1n9zTk38,4975,b,birthday party,4,0,5
GUXGq5NlBOQ,5495,b,birthday party,5,0,0
4nAse9fEOww,12793,b,birthday party,6,0,0
s7wWKYGtO6U,2464,b,protest,0,2,5
Mvz1Eva2TPU,670,b,protest,1,84,17
pLaAp_O1eFo,3060,b,protest,0,6,3
banner28,116,b,protest,100,14,66
banner57,2624,b,protest,100,92,95
banner55,810,b,protest,100,92,100
5TahRMklod8,1608,b,medical procedure (other than COVID test),89,100,74
ec0gle7LF3A,1170,b,medical procedure (other than COVID test),9,1,30
3rVj5ziqKUg,4068,b,medical procedure (other than COVID test),7,38,33
PeQhZpfuEx0,3074,b,medical procedure (other than COVID test),10,62,3
nfV3pWn3rIA,1653,b,medical procedure (other than COVID test),7,0,5
wI5APoy7LWU,3264,b,medical procedure (other than COVID test),4,6,20
XhkSoXQj9T8,1700,b,protest,4,0,6
banner21,2850,b,protest,71,7,40
banner62,3996,b,protest,78,100,96
EpjD9mgeEfA,1411,b,protest,5,0,7
QbC6dLG_dQY,969,b,protest,4,0,5
banner14,192,b,protest,81,100,96
cIhak7--M8Q,1040,b,medical procedure (other than COVID test),75,100,87
ckwUrjccl1U,636,b,medical procedure (other than COVID test),4,78,5
M59JDLlmFWY,528,b,medical procedure (other than COVID test),4,9,2
kZhSPnnXyPo,3597,b,medical procedure (other than COVID test),50,54,90
FxAD8xt0WiM,1220,b,medical procedure (other than COVID test),40,91,53
9_81OUez2bw,273,b,medical procedure (other than COVID test),98,100,84
HzediMWGPVA,294,b,wedding,95,84,60
byhX5cDBYxA,1225,b,wedding,100,99,100
6fdzHKRMn6Q,1248,b,wedding,1,8,3
aOOJepvncBE,20196,b,wedding,100,100,100
9UdFlj9077A,0,b,wedding,1,5,2
FtnGrI4k2v4,16,b,wedding,5,10,3
UM4oYR0bNNU,264,b,parade,8,44,53
banner62,1776,b,parade,10,0,0
QELVDv9vhIE,2346,b,parade,100,100,100
NOGQ3tzoXE8,1980,b,parade,7,83,0
banner57,2296,b,parade,8,30,0
banner27,9324,b,parade,10,12,0
dI6S2OZBY4E,1962,b,wedding,100,100,100
fzguPxHw7FQ,6468,b,wedding,3,0,5
COiFSitg930,0,b,wedding,7,0,3
-5VIQPJ8YOA,950,b,wedding,9,100,3
D9EjcfgEaNo,0,b,wedding,6,0,5
ATAYjBsD7_8,77,b,wedding,4,0,3
nnqZqPuPQ7E,1900,b,COVID test,6,56,24
DST89EJIPzI,4165,b,COVID test,7,51,24
cIuGwaBFX8I,43,b,COVID test,4,51,27
_E4w1_WoqEc,148,b,COVID test,5,3,2
tB3ScSis4ZI,2568,b,COVID test,46,76,51
aoz22H-Kii8,3036,b,COVID test,47,100,66
n0-ZA-bUF_o,107,b,COVID test,12,5,32
Sc3GnZFDstw,1995,b,COVID test,88,79,10
_E4w1_WoqEc,3996,b,COVID test,9,2,2
Fj5R_U2TaPk,1752,b,COVID test,53,2,64
olqe6KS5FmM,2700,b,COVID test,6,12,5
"""-BCDM4i3Cho""",132,b,COVID test,6,0,4
banner29,3304,b,protest,89,81,3
i9Y6mLjjT-4,1106,b,protest,0,3,0
YWcPcm7tgIw,150,b,protest,0,5,0
R9-GPHlze48,2310,b,protest,0,3,0
banner35,77,b,protest,100,93,100
banner31,4293,b,protest,100,94,100
UM4oYR0bNNU,748,b,parade,43,62,55
banner54,598,b,parade,4,54,21
banner19,1300,b,parade,6,2,21
yETzf3GqEbs,2575,b,parade,14,81,65
banner65,1700,b,parade,14,0,4
ygOY3PDSpfM,1584,b,parade,44,38,100
5TahRMklod8,402,b,medical procedure (other than COVID test),5,35,5
nGbf84wW3-M,1168,b,medical procedure (other than COVID test),5,28,13
ec0gle7LF3A,900,b,medical procedure (other than COVID test),5,1,4
_n5aQixPJkg,3328,b,medical procedure (other than COVID test),75,60,89
gtYImU6ELks,0,b,medical procedure (other than COVID test),6,1,4
bGElL___Dz0,512,b,medical procedure (other than COVID test),6,23,13
olqe6KS5FmM,2000,b,medical procedure (other than COVID test),4,42,38
0KmTzoa18XQ,1127,b,medical procedure (other than COVID test),4,0,3
34W38Agu0jg,525,b,medical procedure (other than COVID test),67,0,45
Sc3GnZFDstw,3045,b,medical procedure (other than COVID test),3,0,64
fmPTpwdHqa4,0,b,medical procedure (other than COVID test),7,1,4
DSrWjVyxEeg,2380,b,medical procedure (other than COVID test),37,3,41
